city,date,AQI,CO,NO2,O3,PM10,PM2.5,SO2
武汉,2025-01-08,62.69565217391305,0.0,45.47826086956522,35.56521739130435,65.69565217391305,44.65217391304348,11.130434782608695
武汉,2025-01-09,47.208333333333336,0.0,24.041666666666668,48.708333333333336,47.958333333333336,31.25,10.541666666666666
武汉,2025-01-10,44.375,0.0416666666666666,31.875,47.16666666666666,41.54166666666666,30.95833333333333,10.5
武汉,2025-01-11,78.125,0.0,40.54166666666666,52.0,73.04166666666667,57.41666666666666,11.0
武汉,2025-01-12,81.0,0.0434782608695652,47.78260869565217,54.82608695652174,87.0,59.52173913043478,10.826086956521738
武汉,2025-01-13,104.75,0.6666666666666666,70.625,39.54166666666666,108.66666666666669,78.75,12.958333333333334
武汉,2025-01-14,102.34782608695652,0.4347826086956521,54.34782608695652,46.0,113.43478260869566,75.91304347826087,12.043478260869565
武汉,2025-01-15,58.16666666666666,0.0,21.791666666666668,56.16666666666666,68.5,27.83333333333333,9.125
武汉,2025-01-16,63.833333333333336,0.0833333333333333,49.958333333333336,37.125,71.79166666666667,41.458333333333336,10.0
武汉,2025-01-17,88.83333333333333,0.2083333333333333,59.91666666666666,42.04166666666666,95.0,65.95833333333333,11.083333333333334
武汉,2025-01-18,92.54166666666669,0.2916666666666667,59.04166666666666,43.79166666666666,90.83333333333331,68.91666666666667,12.0
武汉,2025-01-19,135.04166666666666,0.6666666666666666,72.70833333333333,40.16666666666666,127.33333333333331,102.66666666666669,11.25
武汉,2025-01-20,152.08333333333334,1.0,80.25,54.458333333333336,140.95833333333334,115.5,12.791666666666666
武汉,2025-01-21,138.04166666666666,0.9166666666666666,66.83333333333333,71.375,127.79166666666669,105.04166666666669,14.458333333333334
